"y" "x1" "x2" "x3" "x4" "x5" "x6" "x7" "x8" "x9" "x10" "x11"
"66" -50.1795046577649 9.1 3.89594385182019 7.81998932539294 2.71570753359814 6.61165138541834 4.2010223143734 -2.93021956784651 2.4568204317181 8.11514360126621 24.3454308037986 3.96131967033648
"67" -56.3733198132921 7.1 0.593273377602454 8.03485211814116 3.34650064231877 3.93977401992122 3.01479787449352 2.10396573622711 3.24571624020623 4.86942747852313 14.6082824355694 5.07135447709297
"68" -87.4145609534117 4.1 1.47697731721913 7.94844931523431 2.47645548383596 3.95343280105509 4.63396230479702 0.847105851396918 11.5523698981642 8.23166056568673 24.6949816970602 4.2659415401176
"69" -59.3377136129279 6.1 2.00923791020643 7.99564132368912 2.66850388560725 4.67774179581368 2.50854327576235 1.4930606847629 3.45036918208237 12.7699290897325 38.3097872691975 4.76953007354091
"70" -62.8825091577131 9.1 3.15570331257069 7.97994401897535 12.632866360701 15.7885696732717 3.91451283125207 1.49052438535728 3.63354382393591 3.54690399458835 10.640711983765 10.7988740614778
"71" -60.9585884513288 2.1 3.47738995182561 7.97959066121657 1.46068331701546 4.93807326884107 1.51920513017103 1.68563219998032 2.77235001169229 6.9076333214697 20.7228999644091 7.80828614855665
"72" -57.0550849112568 9.1 1.85309389786562 8.08578537912035 2.14512855889749 3.99822245676311 2.68144092871808 0.459330778103322 7.00487434902002 1.84207418383612 5.52622255150836 3.44885314810232
"73" -81.9381494927838 0.1 0.212370166995097 7.98555490227788 5.73019836233071 5.94256852932581 2.57005988038145 0.594225488603115 5.90999739420002 9.78757696378172 29.3627308913452 2.1405741735368
"74" -37.886133161274 9.1 1.92924318178557 8.15055825258194 6.21030542440103 8.13954860618659 1.39482545666397 1.97389347245917 9.63321758305011 18.2703358654724 54.8110075964171 1.4771224069306
"75" -67.123658858327 0.1 3.62679044772638 7.92267755298707 1.92534621559289 5.55213666331927 3.83773391600698 -3.47048377618194 1.0369958149949 7.85149333492298 23.5544800047689 0.494311616709633
"76" -41.5674210963665 9.1 3.56028236851096 8.00539824662288 4.26096236580145 7.82124473431241 1.1600223032292 -0.857047152006999 3.04749722251343 13.666593041666 40.999779124998 3.71197367385315
"77" -83.5926176219876 4.1 3.73758594859391 7.98925427616086 1.40978826556967 5.14737421416358 4.78961308021098 1.79999170568772 5.39824577733361 5.70645414639446 17.1193624391834 4.98925883542397
"78" -80.9256647360499 3.1 2.14394506766694 7.95218788477031 1.35000352685344 3.49394859452037 4.84547426342033 -2.43096564360894 -1.48806305231604 2.9209573322473 8.7628719967419 3.2903175681053
"79" -47.5042731594842 2.1 2.58278670865577 7.92145856114449 0.410287909159673 2.99307461781544 1.13124547176994 2.6755292234011 12.3418477420754 2.70424856529649 8.11274569588946 1.09072265239376
"80" -43.1295316501369 8.1 2.05142728562932 8.07739974274195 5.60113131373 7.65255859935933 1.10655653988943 1.19633439206518 6.59036166769287 8.16584671790631 24.4975401537189 4.79597769640083
